id,uid,apex_time,apex_time_str,apex_distance,dataset,source_file,label,label_name,saved_timestamp,username,x_min_m,x_max_m,t_start_s,t_end_s
326,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635892052.46,2021-11-02 22:27:32.460,19592.0,ooi_optasense_north_c2_full,20211102_222731.h5,1,Bp_B,2025-12-23 15:08:02.597,ers334,19608.0,42232.0,-0.03500000000000014,11.945
327,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635892056.965,2021-11-02 22:27:36.965,19864.0,ooi_optasense_north_c2_full,20211102_222731.h5,1,Bp_B,2025-12-23 15:09:12.478,ers334,19800.0,34848.0,0.02499999999999858,8.280000000000001
328,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635892059.935,2021-11-02 22:27:39.935,19000.0,ooi_optasense_north_c2_full,20211102_222731.h5,1,Bp_B,2025-12-23 15:10:29.390,ers334,18992.0,45264.0,0.020000000000003126,13.71
329,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635892062.4299998,2021-11-02 22:27:42.430,7576.0,ooi_optasense_north_c2_full,20211102_222731.h5,1,Bp_B,2025-12-23 15:12:17.686,ers334,872.0,7632.0,0.005000000000002558,3.6850000000000023
330,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635892060.21,2021-11-02 22:27:40.210,12776.0,ooi_optasense_north_c2_full,20211102_222731.h5,2,Bp_A,2025-12-23 15:13:12.399,ers334,12792.0,40384.0,-0.015000000000000568,15.670000000000002
331,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635892080.4299998,2021-11-02 22:28:00.430,20728.0,ooi_optasense_north_c2_full,20211102_222731.h5,2,Bp_A,2025-12-23 23:22:52.402,ers334,20744.0,32896.0,-0.03500000000000014,6.319999999999997
332,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635892081.815,2021-11-02 22:28:01.815,16056.0,ooi_optasense_north_c2_full,20211102_222801.h5,1,Bp_B,2025-12-23 23:25:16.636,ers334,424.0,44472.0,0.23499999999999943,13.224999999999998
333,b3cfd3f3-8211-45d2-95f6-3aca9b662a88,1635892081.455,2021-11-02 22:28:01.455,12288.0,ooi_optasense_north_c2_full,20211102_222731.h5,1,Bp_B,2025-12-23 23:27:18.303,ers334,1368.0,41088.0,0.20500000000000185,16.290000000000003
334,a4e7ab75-121b-490d-8f03-223878c35e6a,1635892100.215,2021-11-02 22:28:20.215,15904.0,ooi_optasense_north_c2_full,20211102_222801.h5,2,Bp_A,2025-12-24 14:05:12.946,ers334,15904.0,38080.0,0.004999999999999005,10.954999999999998
336,a4e7ab75-121b-490d-8f03-223878c35e6a,1635892103.31,2021-11-02 22:28:23.310,17144.0,ooi_optasense_north_c2_full,20211102_222801.h5,1,Bp_B,2025-12-24 14:10:38.415,ers334,856.0,45112.0,0.16000000000000014,13.945
337,a4e7ab75-121b-490d-8f03-223878c35e6a,1635892104.48,2021-11-02 22:28:24.480,13112.0,ooi_optasense_north_c2_full,20211102_222801.h5,2,Bp_A,2025-12-24 14:12:50.312,ers334,13032.0,40048.0,-0.09500000000000242,15.579999999999998
338,27dc0916-5640-4f76-827b-1c6dddb23920,1635891830.0149999,2021-11-02 22:23:50.015,14088.0,ooi_optasense_north_c2_full,20211102_222331.h5,2,Bp_A,2025-12-24 18:52:10.128,ers334,14128.0,39456.0,-0.04999999999999716,15.010000000000005
339,27dc0916-5640-4f76-827b-1c6dddb23920,1635891836.465,2021-11-02 22:23:56.465,20584.0,ooi_optasense_north_c2_full,20211102_222331.h5,1,Bp_B,2025-12-24 18:54:04.005,ers334,20600.0,38032.0,-0.08999999999999986,9.280000000000001
340,27dc0916-5640-4f76-827b-1c6dddb23920,1635891850.95,2021-11-02 22:24:10.950,12368.0,ooi_optasense_north_c2_full,20211102_222401.h5,1,Bp_B,2025-12-24 18:57:11.262,ers334,856.0,40440.0,0.24499999999999744,16.240000000000002
341,27dc0916-5640-4f76-827b-1c6dddb23920,1635891832.425,2021-11-02 22:23:52.425,37792.0,ooi_optasense_north_c2_full,20211102_222331.h5,1,Bp_B,2025-12-24 18:58:55.411,ers334,18152.0,37696.0,0.08999999999999986,13.16
342,27dc0916-5640-4f76-827b-1c6dddb23920,1635891879.83,2021-11-02 22:24:39.830,15640.0,ooi_optasense_north_c2_full,20211102_222431.h5,1,Bp_B,2025-12-24 19:10:47.154,ers334,504.0,44672.0,0.20999999999999375,13.93
343,27dc0916-5640-4f76-827b-1c6dddb23920,1635891878.96,2021-11-02 22:24:38.960,14128.0,ooi_optasense_north_c2_full,20211102_222431.h5,2,Bp_A,2025-12-24 19:12:56.025,ers334,14120.0,39896.0,0.035000000000003695,15.39
344,27dc0916-5640-4f76-827b-1c6dddb23920,1635891858.6699998,2021-11-02 22:24:18.670,20360.0,ooi_optasense_north_c2_full,20211102_222401.h5,2,Bp_A,2025-12-24 19:14:22.502,ers334,20392.0,38800.0,0.004999999999999005,10.32
345,27dc0916-5640-4f76-827b-1c6dddb23920,1635891901.4099998,2021-11-02 22:25:01.410,15704.0,ooi_optasense_north_c2_full,20211102_222431.h5,1,Bp_B,2025-12-24 19:22:38.993,ers334,1192.0,44592.0,0.5,13.824999999999996
346,27dc0916-5640-4f76-827b-1c6dddb23920,1635891900.69,2021-11-02 22:25:00.690,12176.0,ooi_optasense_north_c2_full,20211102_222431.h5,1,Bp_B,2025-12-24 19:28:04.768,ers334,1040.0,41464.0,0.010000000000001563,16.635
347,27dc0916-5640-4f76-827b-1c6dddb23920,1635891903.065,2021-11-02 22:25:03.065,20904.0,ooi_optasense_north_c2_full,20211102_222501.h5,2,Bp_A,2025-12-24 19:29:13.902,ers334,20872.0,32456.0,0.06500000000000128,5.989999999999998
348,27dc0916-5640-4f76-827b-1c6dddb23920,1635892125.08,2021-11-02 22:28:45.080,13552.0,ooi_optasense_north_c2_full,20211102_222831.h5,1,Bp_B,2025-12-24 19:41:13.379,ers334,784.0,45200.0,0.21000000000000085,13.905000000000001
349,27dc0916-5640-4f76-827b-1c6dddb23920,1635892123.905,2021-11-02 22:28:43.905,20240.0,ooi_optasense_north_c2_full,20211102_222831.h5,2,Bp_A,2025-12-24 19:42:25.496,ers334,20256.0,32568.0,0.03999999999999915,6.214999999999998
350,27dc0916-5640-4f76-827b-1c6dddb23920,1635892125.5449998,2021-11-02 22:28:45.545,13032.0,ooi_optasense_north_c2_full,20211102_222831.h5,1,Bp_B,2025-12-24 19:45:05.750,ers334,1488.0,41592.0,0.07500000000000107,16.16
351,27dc0916-5640-4f76-827b-1c6dddb23920,1635892143.395,2021-11-02 22:29:03.395,16448.0,ooi_optasense_north_c2_full,20211102_222901.h5,1,Bp_B,2025-12-24 19:46:34.286,ers334,16344.0,38528.0,0.3399999999999963,11.119999999999997
353,27dc0916-5640-4f76-827b-1c6dddb23920,1635892148.7749999,2021-11-02 22:29:08.775,12368.0,ooi_optasense_north_c2_full,20211102_222901.h5,2,Bp_A,2025-12-24 19:51:47.961,ers334,12448.0,45080.0,0.02499999999999858,19.629999999999995
354,27dc0916-5640-4f76-827b-1c6dddb23920,1635892170.71,2021-11-02 22:29:30.710,10328.0,ooi_optasense_north_c2_full,20211102_222901.h5,1,Bp_B,2025-12-24 19:56:00.195,ers334,1736.0,45856.0,0.10000000000000142,19.22
355,27dc0916-5640-4f76-827b-1c6dddb23920,1635892193.955,2021-11-02 22:29:53.955,10064.0,ooi_optasense_north_c2_full,20211102_222931.h5,2,Bp_A,2025-12-24 20:08:08.246,ers334,2376.0,45008.0,0.1999999999999993,17.785
356,27dc0916-5640-4f76-827b-1c6dddb23920,1635892214.985,2021-11-02 22:30:14.985,11848.0,ooi_optasense_north_c2_full,20211102_223001.h5,1,Bp_B,2025-12-24 23:19:02.031,ers334,832.0,40072.0,0.02999999999999936,15.439999999999998
357,27dc0916-5640-4f76-827b-1c6dddb23920,1635892214.935,2021-11-02 22:30:14.935,17496.0,ooi_optasense_north_c2_full,20211102_223001.h5,1,Bp_B,2025-12-24 23:23:27.900,ers334,456.0,44664.0,0.1349999999999998,13.309999999999999
358,27dc0916-5640-4f76-827b-1c6dddb23920,1635892223.825,2021-11-02 22:30:23.825,14504.0,ooi_optasense_north_c2_full,20211102_223001.h5,2,Bp_A,2025-12-24 23:26:05.379,ers334,1064.0,45520.0,0.7249999999999979,13.655000000000001
359,27dc0916-5640-4f76-827b-1c6dddb23920,1635892239.09,2021-11-02 22:30:39.090,14864.0,ooi_optasense_north_c2_full,20211102_223031.h5,1,Bp_B,2025-12-24 23:28:37.770,ers334,976.0,45672.0,0.1599999999999966,12.82
360,27dc0916-5640-4f76-827b-1c6dddb23920,1635892238.915,2021-11-02 22:30:38.915,14136.0,ooi_optasense_north_c2_full,20211102_223031.h5,2,Bp_A,2025-12-24 23:31:00.564,ers334,14040.0,45552.0,-0.04999999999999716,17.740000000000002
361,27dc0916-5640-4f76-827b-1c6dddb23920,1635892245.595,2021-11-02 22:30:45.595,14776.0,ooi_optasense_north_c2_full,20211102_223031.h5,1,Bp_B,2025-12-24 23:33:38.975,ers334,696.0,45512.0,0.240000000000002,13.295000000000002
362,27dc0916-5640-4f76-827b-1c6dddb23920,1635892258.22,2021-11-02 22:30:58.220,17056.0,ooi_optasense_north_c2_full,20211102_223031.h5,1,Bp_B,2025-12-25 01:42:38.771,ers334,640.0,45632.0,0.06500000000000128,13.779999999999998
363,27dc0916-5640-4f76-827b-1c6dddb23920,1635892272.01,2021-11-02 22:31:12.010,37536.0,ooi_optasense_north_c2_full,20211102_223101.h5,1,Bp_B,2025-12-25 01:43:46.248,ers334,37536.0,45720.0,-0.05000000000000426,4.959999999999994
364,27dc0916-5640-4f76-827b-1c6dddb23920,1635892260.69,2021-11-02 22:31:00.690,12808.0,ooi_optasense_north_c2_full,20211102_223031.h5,1,Bp_B,2025-12-25 01:48:51.145,ers334,12784.0,40888.0,0.07000000000000028,15.955000000000002
365,27dc0916-5640-4f76-827b-1c6dddb23920,1635892274.56,2021-11-02 22:31:14.560,16512.0,ooi_optasense_north_c2_full,20211102_223101.h5,1,Bp_B,2025-12-25 01:50:47.163,ers334,16536.0,35104.0,0.0,9.065000000000001
366,27dc0916-5640-4f76-827b-1c6dddb23920,1635892280.135,2021-11-02 22:31:20.135,16528.0,ooi_optasense_north_c2_full,20211102_223101.h5,1,Bp_B,2025-12-25 01:53:07.518,ers334,1104.0,45376.0,0.10000000000000142,13.48
367,27dc0916-5640-4f76-827b-1c6dddb23920,1635892285.35,2021-11-02 22:31:25.350,14856.0,ooi_optasense_north_c2_full,20211102_223101.h5,2,Bp_A,2025-12-25 01:54:41.161,ers334,14792.0,39208.0,0.0,14.79
368,27dc0916-5640-4f76-827b-1c6dddb23920,1635892301.195,2021-11-02 22:31:41.195,17632.0,ooi_optasense_north_c2_full,20211102_223131.h5,1,Bp_B,2025-12-25 01:57:22.082,ers334,840.0,44848.0,0.0,13.035000000000004
369,27dc0916-5640-4f76-827b-1c6dddb23920,1635892315.0449998,2021-11-02 22:31:55.045,37648.0,ooi_optasense_north_c2_full,20211102_223131.h5,1,Bp_B,2025-12-25 01:58:33.855,ers334,37472.0,45672.0,0.09000000000000341,5.594999999999999
370,27dc0916-5640-4f76-827b-1c6dddb23920,1635892306.125,2021-11-02 22:31:46.125,13056.0,ooi_optasense_north_c2_full,20211102_223131.h5,1,Bp_B,2025-12-25 02:00:44.402,ers334,13008.0,40248.0,-0.004999999999999005,15.475
371,27dc0916-5640-4f76-827b-1c6dddb23920,1635892323.365,2021-11-02 22:32:03.365,15024.0,ooi_optasense_north_c2_full,20211102_223201.h5,1,Bp_B,2025-12-25 02:02:56.518,ers334,536.0,45848.0,0.26500000000000057,13.009999999999998
372,27dc0916-5640-4f76-827b-1c6dddb23920,1635892328.905,2021-11-02 22:32:08.905,13704.0,ooi_optasense_north_c2_full,20211102_223201.h5,2,Bp_A,2025-12-25 02:07:19.794,ers334,13560.0,39720.0,0.08500000000000085,15.410000000000004
373,27dc0916-5640-4f76-827b-1c6dddb23920,1635892342.28,2021-11-02 22:32:22.280,14312.0,ooi_optasense_north_c2_full,20211102_223201.h5,1,Bp_B,2025-12-25 03:35:34.364,ers334,872.0,45320.0,0.26000000000000156,12.829999999999998
374,27dc0916-5640-4f76-827b-1c6dddb23920,1635892343.625,2021-11-02 22:32:23.625,15328.0,ooi_optasense_north_c2_full,20211102_223201.h5,1,Bp_B,2025-12-25 03:41:25.326,ers334,1032.0,45128.0,-0.25,12.925
375,27dc0916-5640-4f76-827b-1c6dddb23920,1635892349.8799999,2021-11-02 22:32:29.880,10920.0,ooi_optasense_north_c2_full,20211102_223201.h5,1,Bp_B,2025-12-25 03:43:31.594,ers334,1208.0,41400.0,0.125,16.195
376,27dc0916-5640-4f76-827b-1c6dddb23920,1635892362.55,2021-11-02 22:32:42.550,13920.0,ooi_optasense_north_c2_full,20211102_223231.h5,1,Bp_B,2025-12-25 03:47:19.740,ers334,1080.0,45632.0,0.3299999999999983,13.189999999999998
377,27dc0916-5640-4f76-827b-1c6dddb23920,1635892358.74,2021-11-02 22:32:38.740,37464.0,ooi_optasense_north_c2_full,20211102_223231.h5,1,Bp_B,2025-12-25 03:48:12.815,ers334,37464.0,45880.0,0.0,5.155000000000001
378,27dc0916-5640-4f76-827b-1c6dddb23920,1635892365.24,2021-11-02 22:32:45.240,17904.0,ooi_optasense_north_c2_full,20211102_223231.h5,1,Bp_B,2025-12-25 03:51:34.090,ers334,1320.0,45472.0,0.035000000000003695,12.079999999999998
379,27dc0916-5640-4f76-827b-1c6dddb23920,1635892340.8049998,2021-11-02 22:32:20.805,42168.0,ooi_optasense_north_c2_full,20211102_223201.h5,2,Bp_A,2025-12-25 03:52:25.976,ers334,42224.0,45560.0,0.0,2.0500000000000007
380,27dc0916-5640-4f76-827b-1c6dddb23920,1635892373.97,2021-11-02 22:32:53.970,14104.0,ooi_optasense_north_c2_full,20211102_223231.h5,2,Bp_A,2025-12-25 03:54:41.426,ers334,13984.0,40544.0,-0.004999999999999005,15.400000000000002
381,27dc0916-5640-4f76-827b-1c6dddb23920,1635892381.37,2021-11-02 22:33:01.370,38120.0,ooi_optasense_north_c2_full,20211102_223231.h5,2,Bp_A,2025-12-25 03:55:58.260,ers334,38112.0,45640.0,-0.014999999999997016,4.655000000000005
382,27dc0916-5640-4f76-827b-1c6dddb23920,1635892383.97,2021-11-02 22:33:03.970,13632.0,ooi_optasense_north_c2_full,20211102_223301.h5,1,Bp_B,2025-12-25 03:58:52.846,ers334,736.0,45864.0,-0.01999999999999602,12.965000000000003
383,27dc0916-5640-4f76-827b-1c6dddb23920,1635892385.845,2021-11-02 22:33:05.845,17120.0,ooi_optasense_north_c2_full,20211102_223301.h5,1,Bp_B,2025-12-25 04:00:13.062,ers334,640.0,44784.0,0.625,11.760000000000005
384,27dc0916-5640-4f76-827b-1c6dddb23920,1635892385.75,2021-11-02 22:33:05.750,18520.0,ooi_optasense_north_c2_full,20211102_223301.h5,1,Bp_B,2025-12-26 17:11:07.975,ers334,976.0,45640.0,0.09499999999999886,12.415
385,27dc0916-5640-4f76-827b-1c6dddb23920,1635892400.955,2021-11-02 22:33:20.955,35840.0,ooi_optasense_north_c2_full,20211102_223301.h5,1,Bp_B,2025-12-26 17:12:21.596,ers334,35904.0,45624.0,0.15500000000000114,6.870000000000001
386,27dc0916-5640-4f76-827b-1c6dddb23920,1635892395.2949998,2021-11-02 22:33:15.295,12968.0,ooi_optasense_north_c2_full,20211102_223301.h5,1,Bp_B,2025-12-26 17:14:08.028,ers334,12984.0,40704.0,0.07000000000000028,15.96
387,27dc0916-5640-4f76-827b-1c6dddb23920,1635892405.87,2021-11-02 22:33:25.870,15824.0,ooi_optasense_north_c2_full,20211102_223301.h5,1,Bp_B,2025-12-26 17:19:28.071,ers334,680.0,45832.0,0.1750000000000007,12.855
388,27dc0916-5640-4f76-827b-1c6dddb23920,1635892396.425,2021-11-02 22:33:16.425,6328.0,ooi_optasense_north_c2_full,20211102_223301.h5,1,Bp_B,2025-12-26 17:21:41.743,ers334,656.0,43944.0,11.53,22.299999999999997
389,27dc0916-5640-4f76-827b-1c6dddb23920,1635892419.355,2021-11-02 22:33:39.355,13864.0,ooi_optasense_north_c2_full,20211102_223331.h5,2,Bp_A,2025-12-26 17:23:29.095,ers334,13840.0,39488.0,0.08500000000000085,15.129999999999995
390,27dc0916-5640-4f76-827b-1c6dddb23920,1635892427.2749999,2021-11-02 22:33:47.275,17824.0,ooi_optasense_north_c2_full,20211102_223331.h5,1,Bp_B,2025-12-26 17:26:17.696,ers334,920.0,45672.0,-0.010000000000005116,13.479999999999997
391,27dc0916-5640-4f76-827b-1c6dddb23920,1635892447.175,2021-11-02 22:34:07.175,37880.0,ooi_optasense_north_c2_full,20211102_223401.h5,1,Bp_B,2025-12-26 18:23:03.789,ers334,37944.0,45512.0,0.0799999999999983,4.784999999999997
392,27dc0916-5640-4f76-827b-1c6dddb23920,1635892440.5549998,2021-11-02 22:34:00.555,11488.0,ooi_optasense_north_c2_full,20211102_223331.h5,1,Bp_B,2025-12-27 02:27:52.324,ers334,856.0,40560.0,0.11499999999999844,16.124999999999996
393,27dc0916-5640-4f76-827b-1c6dddb23920,1635892448.975,2021-11-02 22:34:08.975,14920.0,ooi_optasense_north_c2_full,20211102_223401.h5,1,Bp_B,2025-12-27 02:32:00.441,ers334,896.0,44640.0,-0.24499999999999744,12.545000000000002
394,27dc0916-5640-4f76-827b-1c6dddb23920,1635892426.115,2021-11-02 22:33:46.115,38016.0,ooi_optasense_north_c2_full,20211102_223331.h5,2,Bp_A,2025-12-27 02:33:05.980,ers334,38040.0,45728.0,0.1349999999999998,4.920000000000002
395,27dc0916-5640-4f76-827b-1c6dddb23920,1635892559.3999999,2021-11-02 22:35:59.400,13904.0,ooi_optasense_north_c2_full,20211102_223531.h5,1,Bp_B,2025-12-27 02:37:17.645,ers334,736.0,45784.0,0.045000000000001705,12.430000000000003
396,27dc0916-5640-4f76-827b-1c6dddb23920,1635892552.495,2021-11-02 22:35:52.495,20264.0,ooi_optasense_north_c2_full,20211102_223531.h5,1,Bp_B,2025-12-27 02:39:09.914,ers334,20320.0,35856.0,0.015000000000000568,8.100000000000001
397,27dc0916-5640-4f76-827b-1c6dddb23920,1635892555.3049998,2021-11-02 22:35:55.305,38592.0,ooi_optasense_north_c2_full,20211102_223531.h5,2,Bp_A,2025-12-27 02:40:44.398,ers334,38656.0,45584.0,0.0799999999999983,4.43
398,27dc0916-5640-4f76-827b-1c6dddb23920,1635892567.96,2021-11-02 22:36:07.960,14984.0,ooi_optasense_north_c2_full,20211102_223601.h5,1,Bp_B,2025-12-27 02:43:11.643,ers334,824.0,45928.0,-0.0799999999999983,12.420000000000002
399,27dc0916-5640-4f76-827b-1c6dddb23920,1635892576.9199998,2021-11-02 22:36:16.920,15856.0,ooi_optasense_north_c2_full,20211102_223601.h5,1,Bp_B,2025-12-27 02:46:13.823,ers334,504.0,45944.0,0.14000000000000057,12.685000000000002
400,27dc0916-5640-4f76-827b-1c6dddb23920,1635892463.6,2021-11-02 22:34:23.600,12872.0,ooi_optasense_north_c2_full,20211102_223401.h5,2,Bp_A,2025-12-27 02:50:39.410,ers334,12856.0,35656.0,-0.054999999999999716,12.435000000000002
401,27dc0916-5640-4f76-827b-1c6dddb23920,1635892469.5349998,2021-11-02 22:34:29.535,18640.0,ooi_optasense_north_c2_full,20211102_223401.h5,1,Bp_B,2025-12-27 02:53:49.755,ers334,784.0,45336.0,0.10999999999999943,13.229999999999997
402,27dc0916-5640-4f76-827b-1c6dddb23920,1635892472.345,2021-11-02 22:34:32.345,40696.0,ooi_optasense_north_c2_full,20211102_223431.h5,2,Bp_A,2025-12-27 02:54:34.631,ers334,40736.0,46120.0,0.0799999999999983,3.4700000000000024
403,27dc0916-5640-4f76-827b-1c6dddb23920,1635892489.69,2021-11-02 22:34:49.690,37200.0,ooi_optasense_north_c2_full,20211102_223431.h5,1,Bp_B,2025-12-27 02:55:48.736,ers334,37184.0,45232.0,0.03499999999999659,4.964999999999996
404,27dc0916-5640-4f76-827b-1c6dddb23920,1635892484.435,2021-11-02 22:34:44.435,11448.0,ooi_optasense_north_c2_full,20211102_223431.h5,1,Bp_B,2025-12-27 02:58:59.405,ers334,4040.0,35088.0,0.21000000000000085,12.475000000000001
405,27dc0916-5640-4f76-827b-1c6dddb23920,1635892492.29,2021-11-02 22:34:52.290,23888.0,ooi_optasense_north_c2_full,20211102_223431.h5,1,Bp_B,2025-12-27 03:00:51.224,ers334,23936.0,44656.0,0.09999999999999787,11.474999999999998
406,27dc0916-5640-4f76-827b-1c6dddb23920,1635892493.465,2021-11-02 22:34:53.465,7896.0,ooi_optasense_north_c2_full,20211102_223431.h5,1,Bp_B,2025-12-27 03:02:04.294,ers334,1464.0,7888.0,-0.015000000000000568,3.6449999999999996
407,27dc0916-5640-4f76-827b-1c6dddb23920,1635892508.445,2021-11-02 22:35:08.445,14120.0,ooi_optasense_north_c2_full,20211102_223501.h5,2,Bp_A,2025-12-27 03:05:44.843,ers334,14096.0,39800.0,-0.0049999999999954525,14.990000000000002
408,27dc0916-5640-4f76-827b-1c6dddb23920,1635892513.965,2021-11-02 22:35:13.965,39176.0,ooi_optasense_north_c2_full,20211102_223501.h5,2,Bp_A,2025-12-27 03:06:46.254,ers334,39176.0,45472.0,-0.06499999999999773,4.420000000000002
409,27dc0916-5640-4f76-827b-1c6dddb23920,1635892531.4099998,2021-11-02 22:35:31.410,17560.0,ooi_optasense_north_c2_full,20211102_223501.h5,1,Bp_B,2025-12-27 03:09:11.500,ers334,17552.0,37720.0,-0.10000000000000142,11.975000000000001
410,27dc0916-5640-4f76-827b-1c6dddb23920,1635892533.6299999,2021-11-02 22:35:33.630,37656.0,ooi_optasense_north_c2_full,20211102_223531.h5,1,Bp_B,2025-12-27 03:10:25.173,ers334,37640.0,45736.0,0.03499999999999659,5.089999999999996
411,27dc0916-5640-4f76-827b-1c6dddb23920,1635892589.31,2021-11-02 22:36:29.310,14008.0,ooi_optasense_north_c2_full,20211102_223601.h5,1,Bp_B,2025-12-27 03:13:14.182,ers334,752.0,45744.0,-0.10500000000000043,12.125
412,27dc0916-5640-4f76-827b-1c6dddb23920,1635892574.79,2021-11-02 22:36:14.790,20800.0,ooi_optasense_north_c2_full,20211102_223601.h5,2,Bp_A,2025-12-27 03:15:20.271,ers334,20776.0,28392.0,0.09999999999999964,3.8599999999999994
413,27dc0916-5640-4f76-827b-1c6dddb23920,1635892595.59,2021-11-02 22:36:35.590,17728.0,ooi_optasense_north_c2_full,20211102_223631.h5,1,Bp_B,2025-12-27 03:19:29.292,ers334,1040.0,44792.0,-0.08500000000000085,12.515
414,27dc0916-5640-4f76-827b-1c6dddb23920,1635892593.46,2021-11-02 22:36:33.460,13600.0,ooi_optasense_north_c2_full,20211102_223631.h5,1,Bp_B,2025-12-27 03:21:32.424,ers334,13616.0,37704.0,0.030000000000001137,11.5
415,27dc0916-5640-4f76-827b-1c6dddb23920,1635892608.345,2021-11-02 22:36:48.345,14944.0,ooi_optasense_north_c2_full,20211102_223631.h5,1,Bp_B,2025-12-27 03:23:37.472,ers334,672.0,45864.0,-0.18499999999999517,11.930000000000007
416,27dc0916-5640-4f76-827b-1c6dddb23920,1635892617.205,2021-11-02 22:36:57.205,16440.0,ooi_optasense_north_c2_full,20211102_223631.h5,1,Bp_B,2025-12-27 13:27:33.811,ers334,704.0,45432.0,0.3150000000000013,12.970000000000002
417,27dc0916-5640-4f76-827b-1c6dddb23920,1635892618.26,2021-11-02 22:36:58.260,19968.0,ooi_optasense_north_c2_full,20211102_223631.h5,2,Bp_A,2025-12-27 13:30:09.015,ers334,20064.0,39584.0,0.19000000000000128,10.675
418,27dc0916-5640-4f76-827b-1c6dddb23920,1635892634.83,2021-11-02 22:37:14.830,15320.0,ooi_optasense_north_c2_full,20211102_223701.h5,2,Bp_A,2025-12-27 13:33:19.635,ers334,1456.0,45392.0,0.0049999999999954525,11.369999999999997
420,27dc0916-5640-4f76-827b-1c6dddb23920,1635892638.175,2021-11-02 22:37:18.175,20304.0,ooi_optasense_north_c2_full,20211102_223701.h5,1,Bp_B,2025-12-27 13:41:06.698,ers334,1224.0,45536.0,0.030000000000001137,12.700000000000003
421,27dc0916-5640-4f76-827b-1c6dddb23920,1635892637.2,2021-11-02 22:37:17.200,14032.0,ooi_optasense_north_c2_full,20211102_223701.h5,1,Bp_B,2025-12-27 13:43:03.947,ers334,14000.0,38720.0,0.03500000000000014,11.915
422,27dc0916-5640-4f76-827b-1c6dddb23920,1635892655.4299998,2021-11-02 22:37:35.430,14104.0,ooi_optasense_north_c2_full,20211102_223731.h5,1,Bp_B,2025-12-27 13:46:12.238,ers334,664.0,45424.0,-0.0900000000000003,11.780000000000001
423,27dc0916-5640-4f76-827b-1c6dddb23920,1635892659.2549999,2021-11-02 22:37:39.255,15768.0,ooi_optasense_north_c2_full,20211102_223731.h5,1,Bp_B,2025-12-27 13:48:54.415,ers334,864.0,45760.0,0.009999999999999787,13.129999999999999
424,27dc0916-5640-4f76-827b-1c6dddb23920,1635892661.475,2021-11-02 22:37:41.475,19064.0,ooi_optasense_north_c2_full,20211102_223731.h5,2,Bp_A,2025-12-27 13:50:44.062,ers334,19056.0,37864.0,0.10000000000000142,10.2
425,27dc0916-5640-4f76-827b-1c6dddb23920,1635892663.945,2021-11-02 22:37:43.945,10472.0,ooi_optasense_north_c2_full,20211102_223731.h5,1,Bp_B,2025-12-27 13:53:22.874,ers334,920.0,41072.0,0.02999999999999936,15.26
426,27dc0916-5640-4f76-827b-1c6dddb23920,1635892676.2749999,2021-11-02 22:37:56.275,16512.0,ooi_optasense_north_c2_full,20211102_223731.h5,1,Bp_B,2025-12-27 13:55:53.587,ers334,776.0,45968.0,-0.0799999999999983,12.364999999999998
427,27dc0916-5640-4f76-827b-1c6dddb23920,1635892680.8049998,2021-11-02 22:38:00.805,16416.0,ooi_optasense_north_c2_full,20211102_223731.h5,1,Bp_B,2025-12-27 13:58:41.785,ers334,832.0,45040.0,-0.07000000000000028,12.425
428,27dc0916-5640-4f76-827b-1c6dddb23920,1635892681.12,2021-11-02 22:38:01.120,12864.0,ooi_optasense_north_c2_full,20211102_223731.h5,1,Bp_B,2025-12-27 14:00:43.364,ers334,12864.0,38528.0,-0.04499999999999815,12.065000000000001
429,27dc0916-5640-4f76-827b-1c6dddb23920,1635892686.58,2021-11-02 22:38:06.580,13296.0,ooi_optasense_north_c2_full,20211102_223801.h5,2,Bp_A,2025-12-27 14:02:50.501,ers334,13208.0,39368.0,0.00999999999999801,14.879999999999995
430,27dc0916-5640-4f76-827b-1c6dddb23920,1635892697.085,2021-11-02 22:38:17.085,16880.0,ooi_optasense_north_c2_full,20211102_223801.h5,1,Bp_B,2025-12-27 14:05:43.651,ers334,688.0,45680.0,0.1600000000000037,12.024999999999999
431,27dc0916-5640-4f76-827b-1c6dddb23920,1635892703.165,2021-11-02 22:38:23.165,18240.0,ooi_optasense_north_c2_full,20211102_223801.h5,1,Bp_B,2025-12-27 14:09:51.118,ers334,632.0,45288.0,-0.010000000000001563,12.679999999999996
432,27dc0916-5640-4f76-827b-1c6dddb23920,1635892706.49,2021-11-02 22:38:26.490,19456.0,ooi_optasense_north_c2_full,20211102_223801.h5,2,Bp_A,2025-12-27 14:11:39.137,ers334,19496.0,38024.0,0.0,9.689999999999998
433,27dc0916-5640-4f76-827b-1c6dddb23920,1635892708.095,2021-11-02 22:38:28.095,14296.0,ooi_optasense_north_c2_full,20211102_223801.h5,1,Bp_B,2025-12-27 14:13:32.576,ers334,14352.0,41152.0,0.05000000000000071,15.470000000000002
